epoch,train_loss,val_loss,train_accuracy,val_accuracy,reconstruction_loss,classification_loss,mmd_loss,wasserstein_loss,learning_rate,epoch_time,high_quality_regions,average_latent_score
70,0.8211717009544373,1.1418132781982422,0.9952042102813721,0.96026611328125,1.4969661235809326,0.21548306941986084,0.0010801554890349507,0.026094788685441017,0.00016653284546919167,192.1915566921234,1000,0.89455
71,0.8157275915145874,1.1456230878829956,0.9960122108459473,0.9555016160011292,1.4869637489318848,0.21458806097507477,0.0010000914335250854,0.0240166038274765,0.00016500515630468726,192.63680458068848,1000,0.89461505
72,0.8134039640426636,1.1659817695617676,0.9954909086227417,0.958737850189209,1.4795347452163696,0.21473927795886993,0.00109617889393121,0.025868257507681847,0.00016341426817234606,192.79762029647827,1000,0.8946801
73,0.8092804551124573,1.15833580493927,0.9958558082580566,0.9592772126197815,1.468707799911499,0.2140554040670395,0.0011859878432005644,0.029308198019862175,0.0001617617963347584,192.653400182724,1000,0.8947451
74,0.805838406085968,1.1361374855041504,0.9963249564170837,0.9556813836097717,1.460387945175171,0.2137536108493805,0.0012379754334688187,0.029983215034008026,0.00016004935605451465,191.41058993339539,1000,0.8948101
75,0.8019740581512451,1.1183356046676636,0.995934009552002,0.9607155919075012,1.451913833618164,0.21438324451446533,0.0010916143655776978,0.02577437087893486,0.00015827863535378128,192.01130390167236,1000,0.89487505
76,0.79759681224823,1.1553499698638916,0.99627286195755,0.9611650705337524,1.4407739639282227,0.2133886218070984,0.0012170784175395966,0.029888629913330078,0.00015645139501430094,191.61097192764282,1000,0.8949401
77,0.7935863137245178,1.1797981262207031,0.996768057346344,0.9630528688430786,1.432791829109192,0.21299391984939575,0.0011648237705230713,0.028271788731217384,0.00015456942492164671,192.0330512523651,1000,0.89500505
78,0.7912842631340027,1.1550565958023071,0.9961946606636047,0.958737850189209,1.4257718324661255,0.21353553235530853,0.0011826237896457314,0.028104592114686966,0.00015263460227288306,191.53717398643494,1000,0.8950701
79,0.7867486476898193,1.1366251707077026,0.9971850514411926,0.9611650705337524,1.4164880514144897,0.21251200139522552,0.0011561866849660873,0.028947627171874046,0.00015064881881698966,191.92114639282227,1000,0.89513505
80,0.78365558385849,1.1631126403808594,0.9966898560523987,0.9630528688430786,1.4080619812011719,0.21286198496818542,0.0011605598265305161,0.02865304984152317,0.00014861403906252235,192.01798820495605,1000,0.8952001
81,0.7793816328048706,1.1508513689041138,0.9970026612281799,0.9620640277862549,1.3989659547805786,0.21243666112422943,0.0011825751280412078,0.02777980826795101,0.00014653225662186742,191.42709755897522,1000,0.8952651
82,0.776409924030304,1.1398268938064575,0.9972111582756042,0.9607155919075012,1.3914978504180908,0.2118394523859024,0.001242937403731048,0.03014511801302433,0.00014440555241890252,191.98985719680786,1000,0.8953301
83,0.7736294865608215,1.1646806001663208,0.9972111582756042,0.9626033902168274,1.384041428565979,0.21240252256393433,0.0011965896701440215,0.028765304014086723,0.00014223599282559007,192.58897137641907,1000,0.8953951
84,0.7727248072624207,1.1692968606948853,0.9969765543937683,0.9612549543380737,1.3774888515472412,0.21211877465248108,0.001439161947928369,0.036427997052669525,0.00014002576062921435,191.86374521255493,1000,0.89546007
85,0.7689688205718994,1.159249186515808,0.9971590042114258,0.9591873288154602,1.3711659908294678,0.21216341853141785,0.0013013228308409452,0.03153526782989502,0.00013777700951322913,192.13714408874512,1000,0.89552504
86,0.7653300166130066,1.169753909111023,0.9969505071640015,0.9631427526473999,1.3641563653945923,0.21228261291980743,0.001187297166325152,0.027874819934368134,0.00013549196592066437,191.61939930915833,1000,0.89559007
87,0.7630735039710999,1.1552653312683105,0.9967420101165771,0.9597266912460327,1.356501817703247,0.21216145157814026,0.0012470153160393238,0.03150039166212082,0.00013317287084646523,191.72077775001526,1000,0.89565504
88,0.7608024477958679,1.1561068296432495,0.9971329569816589,0.9614347219467163,1.3495349884033203,0.21207953989505768,0.0013301011640578508,0.033774856477975845,0.00013082203804515302,191.8293652534485,1000,0.89572
89,0.756260097026825,1.159192442893982,0.9974978566169739,0.9644013047218323,1.3421006202697754,0.21153125166893005,0.0012203087098896503,0.029845435172319412,0.0001284417521674186,192.05301475524902,1000,0.89578503
90,0.7530569434165955,1.1133073568344116,0.997602105140686,0.9635023474693298,1.3353095054626465,0.2111949473619461,0.0012081011664122343,0.029259242117404938,0.00012603439972735941,191.972505569458,1000,0.89585006
91,0.749832808971405,1.1606193780899048,0.9981755018234253,0.9649406671524048,1.3276174068450928,0.2105867862701416,0.0012328895973041654,0.031069278717041016,0.00012360233813524246,191.86928701400757,1000,0.89591503
92,0.7499673962593079,1.1495468616485596,0.9974978566169739,0.9619740843772888,1.3248040676116943,0.21146751940250397,0.0013082498917356133,0.0324813574552536,0.00012114799028495327,192.06230545043945,1000,0.89598006
93,0.7457320094108582,1.1171852350234985,0.997602105140686,0.9603559970855713,1.317083716392517,0.21104849874973297,0.0012291024904698133,0.02968032844364643,0.00011867373541463166,191.97105884552002,1000,0.896045
94,0.7433929443359375,1.1607298851013184,0.9976281523704529,0.9604458808898926,1.3119741678237915,0.2112330049276352,0.0012008810881525278,0.027798786759376526,0.00011618204734986648,191.8093707561493,1000,0.89611006
95,0.7433574199676514,1.1726841926574707,0.9974196553230286,0.9594570398330688,1.3064285516738892,0.21134454011917114,0.001473284442909062,0.035701654851436615,0.00011367536353645846,191.86225152015686,1000,0.896175
96,0.7403382658958435,1.1589901447296143,0.9977063536643982,0.9608054757118225,1.2997015714645386,0.21100066602230072,0.0013789092190563679,0.03590136766433716,0.00011115617235191166,191.72169589996338,1000,0.89624
97,0.7375441193580627,1.0905683040618896,0.9982797503471375,0.9609852433204651,1.2944296598434448,0.21034516394138336,0.0014416747726500034,0.0356905534863472,0.00010862699127756059,191.8917636871338,1000,0.896305
98,0.7363345623016357,1.1382492780685425,0.9980452060699463,0.9588277339935303,1.28911554813385,0.21087655425071716,0.0014752248534932733,0.03718092292547226,0.000106090257759206,191.9277412891388,1000,0.89637
99,0.7347388863563538,1.11602783203125,0.9978627562522888,0.9595469236373901,1.2854279279708862,0.211024671792984,0.0014115514932200313,0.03619720786809921,0.00010354850383009762,191.93143153190613,1000,0.8964351
100,0.7328956127166748,1.1254148483276367,0.9978627562522888,0.9605357646942139,1.280556082725525,0.211228147149086,0.0014799601631239057,0.03570651262998581,0.00010100423969561234,192.22570776939392,1000,0.89650005
