epoch,train_loss,val_loss,train_accuracy,val_accuracy,reconstruction_loss,classification_loss,mmd_loss,wasserstein_loss,learning_rate,epoch_time,high_quality_regions,average_latent_score
14,1.0688875913619995,1.3773226737976074,0.9823806881904602,0.9515461921691895,2.013132095336914,0.24098262190818787,0.0022680594120174646,0.08743369579315186,0.00016737541591282934,188.34726691246033,1000,0.8828601
15,1.0622408390045166,1.3899943828582764,0.9830583333969116,0.9605357646942139,2.0023858547210693,0.2406284064054489,0.002202650997787714,0.07954628020524979,0.0001629082835279405,187.75556325912476,1000,0.88360006
16,1.0528477430343628,1.3481391668319702,0.9835274815559387,0.9546026587486267,1.9901100397109985,0.23876190185546875,0.0020957039669156075,0.06923597306013107,0.00015823236026335508,188.4003884792328,1000,0.88434005
17,1.0445225238800049,1.3271716833114624,0.9840748310089111,0.9593671560287476,1.9771757125854492,0.23805491626262665,0.0019310712814331055,0.0596853569149971,0.00015336608339566737,188.3404905796051,1000,0.88508004
18,1.0355453491210938,1.2895925045013428,0.9840487837791443,0.9574792981147766,1.9618619680404663,0.23693028092384338,0.0016990270232781768,0.05310248211026192,0.00014832866145297885,188.2253279685974,1000,0.88582003
19,1.0309654474258423,1.3043428659439087,0.9848567843437195,0.9581984877586365,1.9508980512619019,0.23672643303871155,0.0016817142022773623,0.05316240340471268,0.00014313997235149145,189.5085244178772,1000,0.8864475
20,1.023066759109497,1.2579426765441895,0.9857429265975952,0.9554117321968079,1.9396129846572876,0.23566919565200806,0.0015076329000294209,0.044098060578107834,0.0001378204906359315,187.53338503837585,1000,0.88705
21,1.0185288190841675,1.2775036096572876,0.9856647849082947,0.958737850189209,1.9296256303787231,0.23518306016921997,0.0015397786628454924,0.04382481426000595,0.00013239122927188873,189.09346103668213,1000,0.88765246
22,1.0108678340911865,1.2485138177871704,0.9870982766151428,0.9596368074417114,1.91851806640625,0.23339605331420898,0.001394073711708188,0.03830845281481743,0.00012687357957474887,188.34500527381897,1000,0.88822496
23,1.0057504177093506,1.2308626174926758,0.98683762550354,0.9620640277862549,1.9094074964523315,0.23275353014469147,0.001341806841082871,0.03505931794643402,0.0001212893330375664,188.4100203514099,1000,0.8887125
24,1.0045775175094604,1.2317450046539307,0.9868115782737732,0.9623336791992188,1.9033300876617432,0.23310622572898865,0.0014882928226143122,0.038473356515169144,0.00011566054308786988,188.50326538085938,1000,0.88918006
25,0.9979457855224609,1.2380976676940918,0.9871504306793213,0.9653002619743347,1.8929252624511719,0.23143801093101501,0.0013975916663184762,0.03539450466632843,0.00011000941594829783,187.889732837677,1000,0.8895625
26,0.9920170903205872,1.2167026996612549,0.9886360764503479,0.9635922312736511,1.8842986822128296,0.22967176139354706,0.0013344367034733295,0.03263642638921738,0.0001043582524289377,187.8564829826355,1000,0.8899451
27,0.9893964529037476,1.239711880683899,0.9891312718391418,0.9605357646942139,1.8783994913101196,0.22939859330654144,0.0013187925796955824,0.0327029787003994,9.872935333987698e-05,188.1775426864624,1000,0.8903275
28,0.9845097064971924,1.2370766401290894,0.9896786212921143,0.9611650705337524,1.8701649904251099,0.2286159247159958,0.0012582726776599884,0.029549527913331985,9.314492490375414e-05,188.46334600448608,1000,0.89062
29,0.9817127585411072,1.233008623123169,0.989808976650238,0.9632326364517212,1.8638006448745728,0.22824935615062714,0.001296539674513042,0.029955001547932625,8.76270278240554e-05,188.0567924976349,1000,0.89091
30,0.9788032174110413,1.2167296409606934,0.9905648231506348,0.9599065184593201,1.8593847751617432,0.22723662853240967,0.0012823983561247587,0.029455820098519325,8.219743176596239e-05,187.96752166748047,1000,0.8912
31,0.9748131036758423,1.2105063199996948,0.9904605746269226,0.9612549543380737,1.8514750003814697,0.2274761199951172,0.0011321542551741004,0.02540384978055954,7.687753532081842e-05,188.1567018032074,1000,0.89149004
32,0.9722180366516113,1.2095614671707153,0.9903302192687988,0.9632326364517212,1.84593665599823,0.22705958783626556,0.0011423624819144607,0.02553507871925831,7.16883732820861e-05,188.2183096408844,1000,0.89178
33,0.9686352610588074,1.2195930480957031,0.991633415222168,0.9621539115905762,1.8402217626571655,0.22534990310668945,0.0011910542380064726,0.027118701487779617,6.665042747044936e-05,187.8415470123291,1000,0.89207006
34,0.9670726656913757,1.2103008031845093,0.9909557700157166,0.9599065184593201,1.8349902629852295,0.22673653066158295,0.0010901109781116247,0.023836124688386917,6.178352487040684e-05,188.39988541603088,1000,0.8923601
35,0.9655653834342957,1.205735445022583,0.9912424683570862,0.9644013047218323,1.8306694030761719,0.22664260864257812,0.00115286186337471,0.02500598505139351,5.7106946769636124e-05,188.47359204292297,1000,0.89265
36,0.9635797142982483,1.1842578649520874,0.9917116165161133,0.9618842005729675,1.8270787000656128,0.22596190869808197,0.001141575863584876,0.025548521429300308,5.263909406494349e-05,188.55306315422058,1000,0.89294004
37,0.9611030220985413,1.1777452230453491,0.992206871509552,0.9644911885261536,1.8229626417160034,0.22557316720485687,0.0010870143305510283,0.023857349529862404,4.8397621867479756e-05,187.98670101165771,1000,0.8932301
38,0.9593777656555176,1.1846959590911865,0.9919722676277161,0.9635023474693298,1.8186092376708984,0.2258332371711731,0.0010460024932399392,0.02293761633336544,4.439927215571515e-05,187.874098777771,1000,0.89352
39,0.9574013352394104,1.1953150033950806,0.9926760196685791,0.9634124636650085,1.8151633739471436,0.22495849430561066,0.001023771706968546,0.024076884612441063,4.065980829182081e-05,188.30089044570923,1000,0.8937751
40,0.9563732743263245,1.1784807443618774,0.9929105639457703,0.9614347219467163,1.8119844198226929,0.22550082206726074,0.0010044540977105498,0.022908944636583328,3.719400774571113e-05,188.30148816108704,1000,0.894
41,0.9559272527694702,1.1808974742889404,0.9925978183746338,0.961704432964325,1.8092697858810425,0.22554107010364532,0.001073535648174584,0.025208892300724983,3.401553112780675e-05,188.06900906562805,1000,0.89422506
42,0.9544775485992432,1.1790159940719604,0.9926499128341675,0.9630528688430786,1.805891513824463,0.22608090937137604,0.0009758206433616579,0.02279473841190338,3.1136944016907364e-05,188.11633682250977,1000,0.89445
43,0.9529598951339722,1.179682970046997,0.993171215057373,0.9648507833480835,1.8033384084701538,0.22536392509937286,0.001014632056467235,0.023621145635843277,2.8569573260028847e-05,188.25551867485046,1000,0.8946751
44,0.9509251713752747,1.1769646406173706,0.9934839606285095,0.9649406671524048,1.8016066551208496,0.22481399774551392,0.0009341293480247259,0.02056487463414669,2.6323585188947618e-05,187.9525957107544,1000,0.8949
45,0.9500954151153564,1.1732394695281982,0.9937967658042908,0.9642214775085449,1.799025058746338,0.22494128346443176,0.0009105033823288977,0.02090151235461235,2.440782373014372e-05,188.44231963157654,1000,0.89512503
46,0.9510439038276672,1.1688312292099,0.9929887652397156,0.9631427526473999,1.796810507774353,0.22534072399139404,0.0011575550306588411,0.026297518983483315,2.2829857698525302e-05,188.42121601104736,1000,0.8953501
47,0.9498063325881958,1.1631410121917725,0.9927802681922913,0.9616145491600037,1.7954764366149902,0.22556495666503906,0.001014339504763484,0.022781480103731155,2.1595913494820707e-05,187.9388349056244,1000,0.89557505
48,0.9495089650154114,1.1614924669265747,0.9932233691215515,0.9615246057510376,1.7933136224746704,0.22572964429855347,0.0011117977555841208,0.024260157719254494,2.0710855096695013e-05,187.94764280319214,1000,0.89580005
49,0.949141263961792,1.1647940874099731,0.9936925172805786,0.9635922312736511,1.7918850183486938,0.22553817927837372,0.0011596126714721322,0.025775382295250893,2.0178184058750048e-05,188.18523335456848,1000,0.896025
50,0.9477750658988953,1.1719019412994385,0.993405818939209,0.9626932740211487,1.7896331548690796,0.22496061027050018,0.0012004311429336667,0.026164766401052475,1.9999999494757503e-05,188.26777529716492,1000,0.89625
51,0.9538035988807678,1.2112722396850586,0.9918940663337708,0.963951826095581,1.8062562942504883,0.22304366528987885,0.0013652750058099627,0.03112131357192993,0.0001819601602619514,187.92756628990173,1000,0.896475
52,0.9520014524459839,1.218565583229065,0.9911642670631409,0.9588277339935303,1.798444390296936,0.22423851490020752,0.0013467546086758375,0.031654827296733856,0.00018184042710345238,187.71187448501587,1000,0.8967
53,0.9502776265144348,1.2293980121612549,0.9901217222213745,0.9633225202560425,1.7942343950271606,0.2250344604253769,0.0012423894368112087,0.02845819853246212,0.00018164090579375625,187.99607133865356,1000,0.89692503
54,0.9453105926513672,1.217864990234375,0.9903823733329773,0.9637719988822937,1.7830861806869507,0.2245255559682846,0.0012363477144390345,0.028470205143094063,0.0001813618146115914,187.82034134864807,1000,0.8971501
55,0.9393117427825928,1.1894351243972778,0.9905387163162231,0.9591873288154602,1.7729978561401367,0.22352895140647888,0.0010898631298914552,0.024804502725601196,0.00018100341549143195,188.28248643875122,1000,0.897375
56,0.9365831613540649,1.184748888015747,0.9911642670631409,0.9614347219467163,1.7650471925735474,0.22367966175079346,0.001107972813770175,0.025988321751356125,0.00018056605767924339,188.6000816822052,1000,0.8976001
57,0.9292991161346436,1.2027848958969116,0.9917898178100586,0.957299530506134,1.7531858682632446,0.22229713201522827,0.0009406452300027013,0.021591484546661377,0.00018005017773248255,188.50252389907837,1000,0.89782506
58,0.9244036674499512,1.1662074327468872,0.9912164211273193,0.9594570398330688,1.7419722080230713,0.2220609337091446,0.000900578685104847,0.020952895283699036,0.00017945627041626722,188.70083117485046,1000,0.89805007
59,0.921985387802124,1.1934980154037476,0.9912164211273193,0.9620640277862549,1.7342602014541626,0.2224665880203247,0.0009554664138704538,0.02192004583775997,0.0001787849614629522,188.93964338302612,1000,0.89826745
60,0.9195041060447693,1.1808854341506958,0.9911642670631409,0.9652103781700134,1.7291561365127563,0.2219800353050232,0.0009500169544480741,0.022117367014288902,0.0001780368766048923,188.16867184638977,1000,0.89845
61,0.913386344909668,1.175816535949707,0.9922850131988525,0.9622437953948975,1.716413974761963,0.22109270095825195,0.0009334936621598899,0.02160501852631569,0.00017721277254167944,188.0223159790039,1000,0.8986325
62,0.9091519117355347,1.1846117973327637,0.9922329187393188,0.9610751271247864,1.7074660062789917,0.22017832100391388,0.0009964462369680405,0.02255411073565483,0.00017631344962865114,188.29082918167114,1000,0.898815
63,0.9056040644645691,1.1384196281433105,0.9917637705802917,0.9597266912460327,1.6991260051727295,0.22073936462402344,0.0008888005395419896,0.019612083211541176,0.00017533979553263634,188.4091100692749,1000,0.89897746
64,0.898872971534729,1.152155876159668,0.9928584694862366,0.964311420917511,1.687915325164795,0.21908342838287354,0.0007807202055118978,0.01739887148141861,0.00017429278523195535,187.99108266830444,1000,0.89912
65,0.8970980644226074,1.1333142518997192,0.9917116165161133,0.9611650705337524,1.6794681549072266,0.22030945122241974,0.0008639874286018312,0.018796924501657486,0.00017317345191258937,188.68226790428162,1000,0.8992625
66,0.8931555151939392,1.1478840112686157,0.9921547174453735,0.9647608995437622,1.6717216968536377,0.21964988112449646,0.0008384671527892351,0.01809438318014145,0.0001719828724162653,188.31897473335266,1000,0.899405
67,0.8902701735496521,1.141196846961975,0.9923893213272095,0.9594570398330688,1.6635055541992188,0.219741091132164,0.0008743182988837361,0.01928197778761387,0.00017072225455194712,188.29683375358582,1000,0.8995475
68,0.8853374123573303,1.1390703916549683,0.993040919303894,0.9608054757118225,1.6537069082260132,0.2184247374534607,0.0009309230372309685,0.0204166192561388,0.0001693928352324292,188.07336521148682,1000,0.8996901
69,0.8813908100128174,1.1315852403640747,0.9939010143280029,0.9616145491600037,1.6463837623596191,0.21759231388568878,0.0008913142373785377,0.019733455032110214,0.0001679959095781669,188.60521960258484,1000,0.89983255
70,0.8779881596565247,1.1399613618850708,0.9931190609931946,0.9641315937042236,1.6371804475784302,0.21853885054588318,0.000797034241259098,0.017192475497722626,0.00016653284546919167,188.1983847618103,1000,0.89997506
71,0.8739547729492188,1.1172471046447754,0.9931190609931946,0.9603559970855713,1.6289523839950562,0.21743763983249664,0.0008501954725943506,0.018553251400589943,0.00016500515630468726,188.7771339416504,1000,0.9001176
72,0.8708428740501404,1.1546636819839478,0.9939792156219482,0.96278315782547,1.6229816675186157,0.21726974844932556,0.0007732989615760744,0.016440385952591896,0.00016341426817234606,188.2695460319519,1000,0.90026003
73,0.8672956228256226,1.1180250644683838,0.9932494163513184,0.9600862860679626,1.6143049001693726,0.21806424856185913,0.0006659631035290658,0.013103260658681393,0.0001617617963347584,188.63699889183044,1000,0.90040255
74,0.8636667728424072,1.1214879751205444,0.9937967658042908,0.9616145491600037,1.6053190231323242,0.2170841544866562,0.000773584411945194,0.01673661731183529,0.00016004935605451465,188.5020523071289,1000,0.900545
75,0.8601686358451843,1.1176024675369263,0.9941095113754272,0.9638619422912598,1.5962697267532349,0.21652771532535553,0.0008732255082577467,0.01930958405137062,0.00015827863535378128,188.30920124053955,1000,0.9006875
76,0.8568037152290344,1.1068283319473267,0.9940313100814819,0.9610751271247864,1.5891681909561157,0.21600212156772614,0.000878536025993526,0.019306201487779617,0.00015645139501430094,188.32112646102905,1000,0.90083003
77,0.8535972237586975,1.099032998085022,0.9946308135986328,0.9635922312736511,1.5830669403076172,0.21572428941726685,0.00080680480459705,0.017452873289585114,0.00015456942492164671,187.77870726585388,1000,0.90097255
78,0.8508489727973938,1.1129530668258667,0.9944223165512085,0.9633225202560425,1.5750110149383545,0.21578547358512878,0.0008979075937531888,0.018978042528033257,0.00015263460227288306,188.26915192604065,1000,0.901115
79,0.848005473613739,1.096598505973816,0.9942137598991394,0.9620640277862549,1.5694743394851685,0.21557113528251648,0.000836586463265121,0.017407989129424095,0.00015064881881698966,187.50747323036194,1000,0.9012575
80,0.8463843464851379,1.1017557382583618,0.9935882687568665,0.9653002619743347,1.5623936653137207,0.2166849821805954,0.0008284077048301697,0.017810845747590065,0.00014861403906252235,186.984929561615,1000,0.9014
81,0.8407321572303772,1.0820269584655762,0.9951520562171936,0.9656598567962646,1.553444504737854,0.21482419967651367,0.0008107602479867637,0.016987154260277748,0.00014653225662186742,187.85921788215637,1000,0.9015425
82,0.8379121422767639,1.1025584936141968,0.9950999617576599,0.9635023474693298,1.5449291467666626,0.2144722044467926,0.0009307934669777751,0.02057131752371788,0.00014440555241890252,187.4118947982788,1000,0.901685
83,0.8353800177574158,1.0881054401397705,0.9954127073287964,0.9647608995437622,1.5399565696716309,0.21425944566726685,0.0008921055705286562,0.019302507862448692,0.00014223599282559007,187.67198944091797,1000,0.90182745
84,0.8326376080513,1.0854623317718506,0.9944223165512085,0.9632326364517212,1.5321627855300903,0.21502527594566345,0.0008157936972565949,0.01784537360072136,0.00014002576062921435,187.3725185394287,1000,0.90194994
85,0.8306480050086975,1.0899500846862793,0.9949696063995361,0.9628730416297913,1.526063084602356,0.21467776596546173,0.000908822228666395,0.02090585045516491,0.00013777700951322913,187.45549941062927,1000,0.9020625
86,0.8262945413589478,1.0796852111816406,0.9951260089874268,0.9649406671524048,1.518271803855896,0.21410316228866577,0.0008398197824135423,0.01835591346025467,0.00013549196592066437,187.6305525302887,1000,0.902175
87,0.8223496079444885,1.0883946418762207,0.9957776069641113,0.9636821150779724,1.5111229419708252,0.21372410655021667,0.0007078184280544519,0.01571684144437313,0.00013317287084646523,188.0671684741974,1000,0.9022875
88,0.8214820623397827,1.0847630500793457,0.9957776069641113,0.9653002619743347,1.5049892663955688,0.21414199471473694,0.0009065640042535961,0.020106147974729538,0.00013082203804515302,187.77001571655273,1000,0.9024
89,0.8193506598472595,1.081904411315918,0.995569109916687,0.9635023474693298,1.499155879020691,0.21387438476085663,0.0009499044390395284,0.021924683824181557,0.0001284417521674186,188.0210998058319,1000,0.90251243
90,0.8152272701263428,1.0715701580047607,0.9962467551231384,0.9625135064125061,1.4921759366989136,0.21317671239376068,0.0008729757973924279,0.019497213885188103,0.00012603439972735941,188.13573741912842,1000,0.902625
91,0.8121228218078613,1.081397533416748,0.9962207078933716,0.9641315937042236,1.4848880767822266,0.21302756667137146,0.000867901835590601,0.019343582913279533,0.00012360233813524246,187.59287023544312,1000,0.902735
92,0.810141384601593,1.0809344053268433,0.9964813590049744,0.9649406671524048,1.4794608354568481,0.21299968659877777,0.0008928634924814105,0.020180989056825638,0.00012114799028495327,187.8955307006836,1000,0.90282
93,0.8061650991439819,1.062780499458313,0.9968202114105225,0.9581984877586365,1.4730095863342285,0.21222129464149475,0.0008212649263441563,0.01781129091978073,0.00011867373541463166,188.04444193840027,1000,0.90290505
94,0.8032117486000061,1.0698391199111938,0.9967420101165771,0.9626932740211487,1.4665225744247437,0.21230588853359222,0.0007668414618819952,0.01611325331032276,0.00011618204734986648,187.84240317344666,1000,0.90299
95,0.8022293448448181,1.0754705667495728,0.9961946606636047,0.9622437953948975,1.4607609510421753,0.21290332078933716,0.0008642898174002767,0.018877077847719193,0.00011367536353645846,187.82525086402893,1000,0.90307504
96,0.8003491163253784,1.0542455911636353,0.9962467551231384,0.9670082926750183,1.4564526081085205,0.21315647661685944,0.0008299297769553959,0.01728457771241665,0.00011115617235191166,187.54714727401733,1000,0.90316004
97,0.798144519329071,1.0558700561523438,0.9963510036468506,0.9638619422912598,1.4497907161712646,0.2124878168106079,0.0009740706300362945,0.02159833163022995,0.00010862699127756059,187.5379421710968,1000,0.903245
98,0.7947854399681091,1.0636135339736938,0.9966638088226318,0.9604458808898926,1.4442051649093628,0.21217845380306244,0.0008562827133573592,0.018496504053473473,0.000106090257759206,187.85957622528076,1000,0.90332997
99,0.7928202152252197,1.0530357360839844,0.9966116547584534,0.9635023474693298,1.4385281801223755,0.21222978830337524,0.000869918440002948,0.019500024616718292,0.00010354850383009762,188.1962127685547,1000,0.90341496
100,0.7904207706451416,1.0454014539718628,0.9967941045761108,0.9608953595161438,1.4336059093475342,0.21237081289291382,0.0008255539578385651,0.017275070771574974,0.00010100423969561234,188.0902602672577,1000,0.9035
