epoch,train_loss,val_loss,train_accuracy,val_accuracy,reconstruction_loss,classification_loss,mmd_loss,wasserstein_loss,learning_rate,epoch_time,high_quality_regions,average_latent_score
11,1.1061195135116577,1.4810084104537964,0.9788359999656677,0.9581984877586365,2.058887243270874,0.24657206237316132,0.0034287599846720695,0.13917185366153717,0.00017935219511855394,191.57183694839478,1000,0.882345
12,1.0922890901565552,1.4434229135513306,0.9796960949897766,0.956130862236023,2.0469744205474854,0.24565930664539337,0.002791302278637886,0.10745656490325928,0.00017561361892148852,191.12465906143188,1000,0.88324004
13,1.0821079015731812,1.4299898147583008,0.9804258942604065,0.9608953595161438,2.031507968902588,0.24413996934890747,0.002602439373731613,0.09781880676746368,0.00017161610594484955,191.29316592216492,1000,0.88397
14,1.0720561742782593,1.3838460445404053,0.9821982383728027,0.9566702842712402,2.018651247024536,0.2415056675672531,0.002657887525856495,0.08863694220781326,0.00016737541591282934,191.15400099754333,1000,0.88465995
15,1.0622016191482544,1.3848601579666138,0.9828237891197205,0.9607155919075012,2.0040040016174316,0.24145598709583282,0.0023195575922727585,0.07332790642976761,0.0001629082835279405,191.4324722290039,1000,0.88535
16,1.0518344640731812,1.3586410284042358,0.9835014343261719,0.9568500518798828,1.9905591011047363,0.23892366886138916,0.0020972713828086853,0.0638156607747078,0.00015823236026335508,191.7935495376587,1000,0.88604
17,1.0454035997390747,1.3861135244369507,0.984544038772583,0.9552319049835205,1.979947566986084,0.23742733895778656,0.0020928597077727318,0.061059508472681046,0.00015336608339566737,191.54615592956543,1000,0.88659495
18,1.037656307220459,1.3664175271987915,0.9850913286209106,0.9585580825805664,1.9660624265670776,0.23721903562545776,0.0019749505445361137,0.05328735336661339,0.00014832866145297885,191.41145372390747,1000,0.88713
19,1.0285930633544922,1.322002649307251,0.9861339330673218,0.9564005732536316,1.9520879983901978,0.23501446843147278,0.0018677626503631473,0.048354633152484894,0.00014313997235149145,191.677170753479,1000,0.8875525
20,1.0224037170410156,1.3398784399032593,0.985039234161377,0.9596368074417114,1.9401400089263916,0.23526601493358612,0.001647663302719593,0.042019084095954895,0.0001378204906359315,191.04738521575928,1000,0.88795
21,1.0154314041137695,1.3087414503097534,0.9866291284561157,0.9563106894493103,1.928901195526123,0.23363131284713745,0.0015828714240342379,0.03874291107058525,0.00013239122927188873,191.74882769584656,1000,0.8883475
22,1.0108813047409058,1.3317269086837769,0.9875674247741699,0.9580187201499939,1.9174525737762451,0.23287366330623627,0.0016998008359223604,0.041726335883140564,0.00012687357957474887,191.61054229736328,1000,0.888745
23,1.0026792287826538,1.320841670036316,0.9878541231155396,0.9530744552612305,1.9060035943984985,0.23144912719726562,0.00141368736512959,0.0333346351981163,0.0001212893330375664,191.68759751319885,1000,0.8891425
24,0.9981088042259216,1.279109239578247,0.9881929755210876,0.9581086039543152,1.897455096244812,0.23039944469928741,0.0013701313873752952,0.03298814594745636,0.00011566054308786988,191.82090711593628,1000,0.88954
25,0.994458794593811,1.2811905145645142,0.9887663722038269,0.96026611328125,1.8885180950164795,0.23036545515060425,0.001367762335576117,0.03283289447426796,0.00011000941594829783,191.37276697158813,1000,0.8899376
26,0.988842248916626,1.2994471788406372,0.9893919229507446,0.96026611328125,1.8798913955688477,0.22890739142894745,0.0012193940347060561,0.030206387862563133,0.0001043582524289377,191.8362853527069,1000,0.8903351
27,0.9860397577285767,1.268868327140808,0.9890791773796082,0.9631427526473999,1.8718169927597046,0.22951190173625946,0.00115208700299263,0.02959325537085533,9.872935333987698e-05,191.6452031135559,1000,0.8907325
28,0.9828741550445557,1.2983238697052002,0.9902259707450867,0.9606256484985352,1.865383267402649,0.227796271443367,0.0012580332113429904,0.033938247710466385,9.314492490375414e-05,191.79788374900818,1000,0.89104
29,0.9779089093208313,1.270623803138733,0.9905648231506348,0.9623336791992188,1.8572208881378174,0.2276589423418045,0.0010874045547097921,0.027926139533519745,8.76270278240554e-05,191.89706087112427,1000,0.891345
30,0.9742851853370667,1.254487156867981,0.9908254742622375,0.9556813836097717,1.8503031730651855,0.2265365570783615,0.0011641118908300996,0.028878377750515938,8.219743176596239e-05,191.89461421966553,1000,0.89165
31,0.9719640016555786,1.2573432922363281,0.990069568157196,0.9620640277862549,1.8434791564941406,0.22764462232589722,0.0010405760258436203,0.026252074167132378,7.687753532081842e-05,191.58178663253784,1000,0.891955
32,0.9675241112709045,1.2741119861602783,0.9905126690864563,0.9622437953948975,1.8365743160247803,0.22622878849506378,0.0010695902165025473,0.025166120380163193,7.16883732820861e-05,191.65655207633972,1000,0.89226
33,0.9640726447105408,1.2580558061599731,0.9917637705802917,0.9628730416297913,1.8300502300262451,0.22556959092617035,0.000988465966656804,0.02454950287938118,6.665042747044936e-05,191.9082953929901,1000,0.8925651
34,0.962527871131897,1.2399652004241943,0.9910860657691956,0.9619740843772888,1.8247421979904175,0.22559356689453125,0.001063480623997748,0.026660947129130363,6.178352487040684e-05,192.40884613990784,1000,0.89287007
35,0.9581324458122253,1.253121018409729,0.9919201135635376,0.9604458808898926,1.818176507949829,0.22453966736793518,0.0009901702869683504,0.023904450237751007,5.7106946769636124e-05,191.47056984901428,1000,0.89317507
36,0.9559798240661621,1.2460237741470337,0.9925717115402222,0.961704432964325,1.8136205673217773,0.22405222058296204,0.0010227427119389176,0.02448820136487484,5.263909406494349e-05,192.0054476261139,1000,0.8934601
37,0.9548315405845642,1.2344050407409668,0.992702066898346,0.9626932740211487,1.8083319664001465,0.22394248843193054,0.0011343538062646985,0.028640028089284897,4.8397621867479756e-05,192.3433153629303,1000,0.89369506
38,0.9530432224273682,1.261307954788208,0.9925456643104553,0.9635023474693298,1.8043259382247925,0.22439701855182648,0.0010996760101988912,0.0261240191757679,4.439927215571515e-05,192.33055448532104,1000,0.8939301
39,0.9524907469749451,1.2377370595932007,0.9923632144927979,0.9621539115905762,1.8002537488937378,0.224656343460083,0.0012291374150663614,0.029212068766355515,4.065980829182081e-05,191.86634135246277,1000,0.89416504
40,0.9495730400085449,1.2393425703048706,0.9932754635810852,0.9622437953948975,1.796746015548706,0.22408317029476166,0.0011453479528427124,0.025560837239027023,3.719400774571113e-05,192.3095576763153,1000,0.8944
41,0.9491375684738159,1.2338060140609741,0.993405818939209,0.9622437953948975,1.7942124605178833,0.22417320311069489,0.0012330802856013179,0.027389802038669586,3.401553112780675e-05,191.9884443283081,1000,0.894635
42,0.947796106338501,1.230855107307434,0.9936925172805786,0.9628730416297913,1.790825366973877,0.22381795942783356,0.00124064227566123,0.028852926567196846,3.1136944016907364e-05,191.94564652442932,1000,0.89484996
43,0.9472611546516418,1.2330245971679688,0.9933536648750305,0.9632326364517212,1.788242220878601,0.2245003581047058,0.0012387392343953252,0.0281217060983181,2.8569573260028847e-05,192.06428408622742,1000,0.895025
44,0.9464719891548157,1.2309980392456055,0.9940574169158936,0.9599964022636414,1.785789132118225,0.22324079275131226,0.0014544782461598516,0.03362588956952095,2.6323585188947618e-05,192.0660469532013,1000,0.8952001
45,0.9465593695640564,1.218181848526001,0.9939792156219482,0.9616145491600037,1.7830404043197632,0.22373796999454498,0.0015441710129380226,0.036257531493902206,2.440782373014372e-05,192.02745056152344,1000,0.895375
46,0.9465402364730835,1.2339751720428467,0.9939792156219482,0.9634124636650085,1.7818719148635864,0.22459562122821808,0.0014997378457337618,0.034682705998420715,2.2829857698525302e-05,192.35894083976746,1000,0.89552003
47,0.9446903467178345,1.2429474592208862,0.9937446117401123,0.9620640277862549,1.7793290615081787,0.22467012703418732,0.0013595884665846825,0.031251173466444016,2.1595913494820707e-05,191.98762249946594,1000,0.89564
48,0.9448577761650085,1.2418837547302246,0.9934579133987427,0.9632326364517212,1.7772510051727295,0.2249734252691269,0.0014424058608710766,0.03391595184803009,2.0710855096695013e-05,192.13457083702087,1000,0.89576
49,0.9434216022491455,1.2239289283752441,0.9941877126693726,0.9635922312736511,1.7759391069412231,0.22409790754318237,0.0014374785823747516,0.03377879038453102,2.0178184058750048e-05,192.09780025482178,1000,0.89588
50,0.9429728984832764,1.2350572347640991,0.9939531087875366,0.9656598567962646,1.7742832899093628,0.22466033697128296,0.0014065466821193695,0.03242916241288185,1.9999999494757503e-05,191.38620615005493,1000,0.896
51,0.9461231231689453,1.2949329614639282,0.9926499128341675,0.9600862860679626,1.7904844284057617,0.2217751294374466,0.0013727169716730714,0.030693089589476585,0.0001819601602619514,192.2921462059021,1000,0.89612
52,0.9452958106994629,1.3033913373947144,0.9903823733329773,0.956220805644989,1.7811429500579834,0.2247602343559265,0.0013045964296907187,0.030485451221466064,0.00018184042710345238,192.2716302871704,1000,0.89624
53,0.9372929930686951,1.280622959136963,0.9907472729682922,0.9585580825805664,1.7672019004821777,0.22365234792232513,0.0010937064653262496,0.025506136938929558,0.00018164090579375625,192.10950326919556,1000,0.89636004
54,0.9336235523223877,1.2631642818450928,0.9913988709449768,0.9611650705337524,1.7596063613891602,0.22281095385551453,0.0011329911649227142,0.026294179260730743,0.0001813618146115914,191.86274123191833,1000,0.89647996
55,0.9281488060951233,1.2721205949783325,0.9913206696510315,0.9614347219467163,1.747494101524353,0.22283139824867249,0.0010479963384568691,0.02381291426718235,0.00018100341549143195,191.7761263847351,1000,0.8966
56,0.9251227974891663,1.2824664115905762,0.9909557700157166,0.9593671560287476,1.7399654388427734,0.22262181341648102,0.001069432939402759,0.024563416838645935,0.00018056605767924339,192.20272040367126,1000,0.89672005
57,0.9190397262573242,1.2763909101486206,0.9915291666984558,0.96242356300354,1.7284598350524902,0.22176195681095123,0.0009870927315205336,0.0221954807639122,0.00018005017773248255,191.8924012184143,1000,0.89684004
58,0.9147205352783203,1.2699759006500244,0.9921286702156067,0.9596368074417114,1.7174835205078125,0.22087687253952026,0.001110951998271048,0.025846941396594048,0.00017945627041626722,192.39126181602478,1000,0.89696
59,0.9105031490325928,1.2605464458465576,0.9919983148574829,0.9598166346549988,1.7061512470245361,0.22160941362380981,0.0010308603523299098,0.024289507418870926,0.0001787849614629522,195.16590428352356,1000,0.89708
60,0.9043335914611816,1.2585662603378296,0.9917898178100586,0.9610751271247864,1.6949617862701416,0.22087067365646362,0.0009039066499099135,0.02064656838774681,0.0001780368766048923,197.06399583816528,1000,0.8972
61,0.9001418948173523,1.261123538017273,0.9918419718742371,0.9632326364517212,1.6842548847198486,0.22085002064704895,0.0009741227841004729,0.020994532853364944,0.00017721277254167944,192.82117342948914,1000,0.8973201
62,0.8939776420593262,1.2478032112121582,0.9924935698509216,0.9622437953948975,1.6730555295944214,0.21953615546226501,0.0008887369185686111,0.019632447510957718,0.00017631344962865114,193.2790744304657,1000,0.89744
63,0.8916658759117126,1.2270816564559937,0.9918940663337708,0.9549622535705566,1.663793683052063,0.2202022820711136,0.0010112309828400612,0.022371048107743263,0.00017533979553263634,194.4269003868103,1000,0.89756
64,0.8868492841720581,1.2356020212173462,0.9926499128341675,0.9570298194885254,1.6540831327438354,0.21967944502830505,0.0009535207063890994,0.02081264741718769,0.00017429278523195535,194.986181974411,1000,0.89768004
65,0.8836300373077393,1.2146750688552856,0.9918158650398254,0.9640417098999023,1.6428965330123901,0.22051505744457245,0.0010129265720024705,0.02240869030356407,0.00017317345191258937,194.42906403541565,1000,0.89779997
66,0.8769987225532532,1.2309820652008057,0.9931190609931946,0.9632326364517212,1.6307929754257202,0.21858187019824982,0.0010172687470912933,0.022975841537117958,0.0001719828724162653,196.89878225326538,1000,0.89792
67,0.8709887862205505,1.2247154712677002,0.9940574169158936,0.963951826095581,1.6200599670410156,0.21722693741321564,0.0009601021884009242,0.02160569280385971,0.00017072225455194712,195.99906063079834,1000,0.89804
68,0.8679246306419373,1.228197693824768,0.9930148124694824,0.9606256484985352,1.6106666326522827,0.21833060681819916,0.0009270352893508971,0.020009653642773628,0.0001693928352324292,196.69074058532715,1000,0.89816
69,0.866486132144928,1.2272648811340332,0.992702066898346,0.9649406671524048,1.602089762687683,0.2185334712266922,0.0011400649091228843,0.026869455352425575,0.0001679959095781669,194.8733196258545,1000,0.89828
70,0.860305905342102,1.1833899021148682,0.9930930137634277,0.9556813836097717,1.591996431350708,0.2179640680551529,0.0009405130986124277,0.020856989547610283,0.00016653284546919167,193.10422611236572,1000,0.8984
71,0.8556458353996277,1.1869205236434937,0.9939270615577698,0.9591873288154602,1.5813783407211304,0.21664199233055115,0.0010435112053528428,0.024351544678211212,0.00016500515630468726,194.1184983253479,1000,0.89852
72,0.8508045673370361,1.1903278827667236,0.9941355586051941,0.9629629850387573,1.5717720985412598,0.21658501029014587,0.0009255180484615266,0.020746279507875443,0.00016341426817234606,192.5654752254486,1000,0.89864004
73,0.8470236659049988,1.164426326751709,0.9944483637809753,0.9594570398330688,1.5622080564498901,0.21624122560024261,0.0009714565821923316,0.022235611453652382,0.0001617617963347584,192.87257432937622,1000,0.89876
74,0.8427224159240723,1.1646722555160522,0.9942919611930847,0.9614347219467163,1.5526511669158936,0.21624256670475006,0.0009296782081946731,0.020376216620206833,0.00016004935605451465,192.3159749507904,1000,0.89888
75,0.8395612835884094,1.1717474460601807,0.9939531087875366,0.9615246057510376,1.5428874492645264,0.21672385931015015,0.0009337463998235762,0.02142529934644699,0.00015827863535378128,192.50310945510864,1000,0.899
76,0.8365980386734009,1.171524167060852,0.9939010143280029,0.9644911885261536,1.5343960523605347,0.21642760932445526,0.0010377807775512338,0.024197427555918694,0.00015645139501430094,193.77437233924866,1000,0.89912
77,0.8303923010826111,1.180506706237793,0.994735062122345,0.9649406671524048,1.5229581594467163,0.21535877883434296,0.0009556522709317505,0.022064464166760445,0.00015456942492164671,191.99296498298645,1000,0.8992375
78,0.8282962441444397,1.1593608856201172,0.994735062122345,0.96242356300354,1.5156878232955933,0.21536892652511597,0.0010374989360570908,0.025153808295726776,0.00015263460227288306,192.3225076198578,1000,0.89932495
79,0.8237888813018799,1.1316580772399902,0.9951520562171936,0.9620640277862549,1.5072144269943237,0.21486076712608337,0.0009854229865595698,0.02279116027057171,0.00015064881881698966,192.12645173072815,1000,0.89941245
80,0.821671187877655,1.129287600517273,0.9948132634162903,0.9641315937042236,1.499245047569275,0.21490846574306488,0.0011414890177547932,0.026661964133381844,0.00014861403906252235,191.87801790237427,1000,0.8995
81,0.8178893327713013,1.1448501348495483,0.994865357875824,0.9638619422912598,1.4915645122528076,0.21526041626930237,0.0009724823758006096,0.022649429738521576,0.00014653225662186742,192.7970371246338,1000,0.8995875
82,0.8148693442344666,1.1518241167068481,0.9950739145278931,0.9660193920135498,1.4842689037322998,0.21508753299713135,0.0009979399619624019,0.022899113595485687,0.00014440555241890252,192.591876745224,1000,0.8996751
83,0.8109621405601501,1.1534955501556396,0.9949957132339478,0.9626033902168274,1.4761826992034912,0.21458269655704498,0.0009550172835588455,0.022288436070084572,0.00014223599282559007,194.0324776172638,1000,0.8997625
84,0.8075218200683594,1.1206085681915283,0.994865357875824,0.9629629850387573,1.4696083068847656,0.21477213501930237,0.0008490407490171492,0.01843835413455963,0.00014002576062921435,193.9653856754303,1000,0.89984995
85,0.8037204742431641,1.1350120306015015,0.9958818554878235,0.9662891030311584,1.4613436460494995,0.21338656544685364,0.0009350050240755081,0.021876774728298187,0.00013777700951322913,192.88515377044678,1000,0.8999375
86,0.8002570271492004,1.1221530437469482,0.9965334534645081,0.964311420917511,1.4528666734695435,0.21265779435634613,0.0010474763112142682,0.024342648684978485,0.00013549196592066437,193.12121319770813,1000,0.900025
87,0.7976269125938416,1.1139166355133057,0.9962207078933716,0.9637719988822937,1.4469622373580933,0.2134111523628235,0.0009234558674506843,0.020430367439985275,0.00013317287084646523,193.1035737991333,1000,0.9001125
88,0.7941240072250366,1.1158045530319214,0.9964553117752075,0.9584681987762451,1.4399687051773071,0.21247446537017822,0.0009369332692585886,0.0213350560516119,0.00013082203804515302,191.9704053401947,1000,0.90019995
89,0.7923015356063843,1.1064575910568237,0.995934009552002,0.9646709561347961,1.4330246448516846,0.21309785544872284,0.0009672924061305821,0.02261989749968052,0.0001284417521674186,191.84181594848633,1000,0.90028745
90,0.7890860438346863,1.0757437944412231,0.9967420101165771,0.9648507833480835,1.426038384437561,0.2129320651292801,0.000984663492999971,0.021575868129730225,0.00012603439972735941,192.0218825340271,1000,0.90037495
91,0.7859401106834412,1.0948693752288818,0.99627286195755,0.9645810723304749,1.4187184572219849,0.21300554275512695,0.0009243956301361322,0.02049335092306137,0.00012360233813524246,191.6522045135498,1000,0.9004625
92,0.784311830997467,1.089400291442871,0.9969505071640015,0.96278315782547,1.415169596672058,0.21230779588222504,0.0009992729173973203,0.02234480157494545,0.00012114799028495327,191.63885617256165,1000,0.90055
93,0.7818604707717896,1.1115384101867676,0.9967420101165771,0.9632326364517212,1.4092488288879395,0.21247932314872742,0.0009744809940457344,0.021362287923693657,0.00011867373541463166,191.691344499588,1000,0.90063745
94,0.7804763317108154,1.0841753482818604,0.9963510036468506,0.9615246057510376,1.403111219406128,0.21313171088695526,0.0010132351890206337,0.022982526570558548,0.00011618204734986648,191.6163399219513,1000,0.90072495
95,0.7764756679534912,1.1100671291351318,0.9971329569816589,0.9610751271247864,1.3961169719696045,0.21204689145088196,0.0009809553157538176,0.022555626928806305,0.00011367536353645846,191.74168825149536,1000,0.9008125
96,0.775829553604126,1.0698542594909668,0.9968202114105225,0.9638619422912598,1.3920767307281494,0.21242809295654297,0.0010723373852670193,0.02478003315627575,0.00011115617235191166,191.78516483306885,1000,0.9009
97,0.7720892429351807,1.0952454805374146,0.9970547556877136,0.9667385816574097,1.3856168985366821,0.2123260200023651,0.0009457033011130989,0.02073994278907776,0.00010862699127756059,191.93476963043213,1000,0.9009875
98,0.7710474729537964,1.1035884618759155,0.9971069097518921,0.9655699133872986,1.3799564838409424,0.2119714766740799,0.0011511811753734946,0.026760883629322052,0.000106090257759206,191.71024131774902,1000,0.90107495
99,0.7689346671104431,1.096437931060791,0.9971329569816589,0.9648507833480835,1.376682162284851,0.21234005689620972,0.0009923873003572226,0.022297412157058716,0.00010354850383009762,191.95494031906128,1000,0.9011625
100,0.7667992115020752,1.0980949401855469,0.9972111582756042,0.9679072499275208,1.370447039604187,0.2120022475719452,0.0010530324652791023,0.0249997116625309,0.00010100423969561234,191.9705731868744,1000,0.90125
